model_key,series,lag,lb_stat,lb_pvalue,bp_stat,bp_pvalue
GJR-GARCH | skewt,std_resid,1,0.8788905369666387,0.3485057325022096,0.8762245393823112,0.349237836956677
GJR-GARCH | skewt,std_resid,6,2.0316612948744748,0.9167637916490187,2.0223881151392105,0.9176280897674819
GJR-GARCH | skewt,std_resid,10,3.215765989679932,0.9758805503773216,3.194415239285806,0.9764713469844747
GJR-GARCH | skewt,std_resid,15,9.625436306914748,0.8426164123492019,9.512376581321387,0.8492413917701556
GJR-GARCH | skewt,std_resid,20,16.403122183985836,0.6913214097224212,16.16405721021454,0.7063956527711321
GJR-GARCH | skewt,abs_std_resid,1,0.3533901786808945,0.5522002775266605,0.35231821656153894,0.5528037683975241
GJR-GARCH | skewt,abs_std_resid,6,10.846960341385616,0.0932230407832417,10.774339024593292,0.09560619863762207
GJR-GARCH | skewt,abs_std_resid,10,20.53545609759965,0.024576131342009297,20.365406074515366,0.025979960111295757
GJR-GARCH | skewt,abs_std_resid,15,25.71731414395443,0.04110107141779323,25.463559227573505,0.04405382997696215
GJR-GARCH | skewt,abs_std_resid,20,27.692703689861677,0.11687562649308973,27.397130287494825,0.12445619099228217
GJR-GARCH | skewt,sq_std_resid,1,0.039343172074008996,0.8427703477583626,0.03922382979269249,0.8430058901787774
GJR-GARCH | skewt,sq_std_resid,6,3.3732364103063883,0.7607514617013558,3.351510697139723,0.7636091470397792
GJR-GARCH | skewt,sq_std_resid,10,5.3090802479795665,0.8695982363827528,5.267166451676554,0.8726314167310207
GJR-GARCH | skewt,sq_std_resid,15,6.689849421287092,0.965691765208022,6.6267354238213105,0.9671924949138675
GJR-GARCH | skewt,sq_std_resid,20,7.293983383546352,0.9956035090837868,7.2183127862616665,0.9959052303685633
